Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,ECR error ,Gate time (ns)
103,49.04983944730034,62.545643181320145,5.125876942581717,-0.3041784639807636,0.06640000000000001,0.11599999999999999,0.0168,4000,0.006175119733756002,0.006175119733756002,0.006175119733756002,103_102:0.07472654338106527; 103_104:0.09142555650935835,103_102:460; 103_104:460
104,59.905061399298305,55.002868994384116,5.26209649511567,-0.3034725029218463,0.07689999999999997,0.11960000000000004,0.0342,4000,0.0027716125799763414,0.0027716125799763414,0.0027716125799763414,104_111:0.03859150811783965; 104_105:0.058793553088585915,104_111:460; 104_105:460
105,65.32275799466365,24.551588801194157,5.185253638520518,-0.3038942306967208,0.06659999999999999,0.1048,0.0284,4000,0.0033475816334053356,0.0033475816334053356,0.0033475816334053356,105_106:0.1416433970987221,105_106:460
106,48.576888059954015,27.12953951674547,5.265177930869762,-0.3035961473516589,0.3050999999999999,0.3388,0.2714,4000,0.0027442202527972652,0.0027442202527972652,0.0027442202527972652,106_107:0.04039248244016247,106_107:460
107,20.33380064056619,25.876634474852086,5.376601276573569,-0.2995385636542149,0.02310000000000001,0.032200000000000006,0.014,4000,0.0013530532563073823,0.0013530532563073823,0.0013530532563073823,107_108:0.07458182443103795,107_108:460
108,111.3893398488626,3.500349993734472,5.462436695788099,-0.2989461503746931,0.060699999999999976,0.08819999999999995,0.0332,4000,0.004118439491191979,0.004118439491191979,0.004118439491191979,108_112:0.02847581876617744,108_112:460
109,176.4483713747348,90.6832809450252,5.074226182596793,-0.3048374847466552,0.1269,0.1272,0.12660000000000005,4000,0.00017346357884865076,0.00017346357884865076,0.00017346357884865076,109_114:0.006225398545721517,109_114:460
110,26.054634344412023,76.94196041449563,5.084730595674994,-0.3045801746559086,0.08130000000000004,0.11240000000000006,0.0502,4000,0.0026264066657509856,0.0026264066657509856,0.0026264066657509856,undefined,undefined
111,45.57881670540484,37.99766209638705,5.326830447281177,-0.30254270003627104,0.026599999999999957,0.04179999999999995,0.0114,4000,0.00126717412761728,0.00126717412761728,0.00126717412761728,111_122:0.12352587414149724,111_122:460
112,99.38094670929652,19.349321454701386,5.3529784687498685,-0.30030403321008775,0.030000000000000027,0.0314,0.02859999999999996,4000,0.0004843871338517629,0.0004843871338517629,0.0004843871338517629,112_126:0.022452680372280154,112_126:460
113,67.38282421654512,127.9149411656661,5.18184436426313,-0.30447465160133247,0.026899999999999924,0.03059999999999996,0.0232,4000,0.00014425512082166437,0.00014425512082166437,0.00014425512082166437,113_114:0.005806972547493822,113_114:460
114,225.2737076791711,24.038677739891867,5.1182506358824345,-0.3045043942846206,0.03300000000000003,0.0368,0.029200000000000004,4000,0.00027548158232220256,0.00027548158232220256,0.00027548158232220256,undefined,undefined
115,119.45168388998496,65.84734571770505,5.230829470835181,-0.3029742067992513,0.009600000000000053,0.011600000000000055,0.0076,4000,0.00023368145411345212,0.00023368145411345212,0.00023368145411345212,115_114:0.005924641335143643,115_114:460
